anomaly_type,競馬場,競走年月日,レース番号,detail
PAYBACK_MULTIROW,荒尾,19980330,9,source_rows=2
PAYBACK_MULTIROW,荒尾,19980505,10,source_rows=2
PAYBACK_MULTIROW,荒尾,19980510,7,source_rows=2
PAYBACK_MULTIROW,荒尾,19980523,7,source_rows=2
PAYBACK_MULTIROW,荒尾,19980706,3,source_rows=2
PAYBACK_MULTIROW,荒尾,19980802,5,source_rows=2
PAYBACK_MULTIROW,荒尾,19980927,4,source_rows=2
PAYBACK_MULTIROW,荒尾,19981114,10,source_rows=2
PAYBACK_MULTIROW,荒尾,19981129,2,source_rows=2
PAYBACK_MULTIROW,荒尾,19990103,10,source_rows=2
PAYBACK_MULTIROW,荒尾,19990115,1,source_rows=2
PAYBACK_MULTIROW,荒尾,19990115,4,source_rows=2
PAYBACK_MULTIROW,荒尾,19990213,5,source_rows=2
PAYBACK_MULTIROW,荒尾,19990221,1,source_rows=2
PAYBACK_MULTIROW,荒尾,19990321,2,source_rows=2
PAYBACK_MULTIROW,荒尾,19990321,5,source_rows=2
PAYBACK_MULTIROW,荒尾,19990529,2,source_rows=2
PAYBACK_MULTIROW,荒尾,19990530,10,source_rows=2
PAYBACK_MULTIROW,荒尾,19990821,5,source_rows=2
PAYBACK_MULTIROW,荒尾,20000109,8,source_rows=2
PAYBACK_MULTIROW,荒尾,20000629,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20000915,5,source_rows=2
PAYBACK_MULTIROW,荒尾,20010116,4,source_rows=2
PAYBACK_MULTIROW,荒尾,20010207,11,source_rows=2
PAYBACK_MULTIROW,荒尾,20010313,3,source_rows=2
PAYBACK_MULTIROW,荒尾,20010429,8,source_rows=2
PAYBACK_MULTIROW,荒尾,20010624,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20010819,9,source_rows=2
PAYBACK_MULTIROW,荒尾,20011030,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20011218,4,source_rows=2
PAYBACK_MULTIROW,荒尾,20020428,9,source_rows=2
PAYBACK_MULTIROW,荒尾,20020514,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20020821,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20021002,7,source_rows=2
PAYBACK_MULTIROW,荒尾,20021112,9,source_rows=2
PAYBACK_MULTIROW,荒尾,20021113,4,source_rows=2
PAYBACK_MULTIROW,荒尾,20030311,9,source_rows=2
PAYBACK_MULTIROW,荒尾,20030507,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20030902,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20030909,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20031001,9,source_rows=2
PAYBACK_MULTIROW,荒尾,20031203,3,source_rows=2
PAYBACK_MULTIROW,荒尾,20040526,7,source_rows=2
PAYBACK_MULTIROW,荒尾,20041215,3,source_rows=2
PAYBACK_MULTIROW,荒尾,20050427,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20050601,5,source_rows=2
PAYBACK_MULTIROW,荒尾,20051129,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20060102,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20060621,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20060725,7,source_rows=2
PAYBACK_MULTIROW,荒尾,20061223,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20070123,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20070503,5,source_rows=2
PAYBACK_MULTIROW,荒尾,20070626,4,source_rows=2
PAYBACK_MULTIROW,荒尾,20080123,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20080227,5,source_rows=2
PAYBACK_MULTIROW,荒尾,20080305,3,source_rows=2
PAYBACK_MULTIROW,荒尾,20080320,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20080719,1,source_rows=2
PAYBACK_MULTIROW,荒尾,20080910,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20081229,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20090304,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20090317,7,source_rows=2
PAYBACK_MULTIROW,荒尾,20090411,7,source_rows=2
PAYBACK_MULTIROW,荒尾,20090422,1,source_rows=2
PAYBACK_MULTIROW,荒尾,20090422,3,source_rows=2
PAYBACK_MULTIROW,荒尾,20090429,8,source_rows=2
PAYBACK_MULTIROW,荒尾,20090618,2,source_rows=2
PAYBACK_MULTIROW,荒尾,20090701,3,source_rows=2
PAYBACK_MULTIROW,荒尾,20100112,8,source_rows=2
PAYBACK_MULTIROW,荒尾,20100316,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20100723,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20100821,5,source_rows=2
PAYBACK_MULTIROW,荒尾,20100924,1,source_rows=2
PAYBACK_MULTIROW,荒尾,20101112,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20101230,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20110114,6,source_rows=2
PAYBACK_MULTIROW,荒尾,20110715,11,source_rows=2
PAYBACK_MULTIROW,荒尾,20111007,10,source_rows=2
PAYBACK_MULTIROW,荒尾,20111202,1,source_rows=2
PAYBACK_MULTIROW,足利,19980531,5,source_rows=2
PAYBACK_MULTIROW,足利,19980830,1,source_rows=2
PAYBACK_MULTIROW,足利,19981118,3,source_rows=2
PAYBACK_MULTIROW,足利,19990116,5,source_rows=2
PAYBACK_MULTIROW,足利,19990120,9,source_rows=2
PAYBACK_MULTIROW,足利,19990424,3,source_rows=2
PAYBACK_MULTIROW,足利,19990613,10,source_rows=2
PAYBACK_MULTIROW,足利,19990614,10,source_rows=2
PAYBACK_MULTIROW,足利,20000806,4,source_rows=2
PAYBACK_MULTIROW,足利,20010221,8,source_rows=2
PAYBACK_MULTIROW,足利,20011005,10,source_rows=2
PAYBACK_MULTIROW,足利,20020227,6,source_rows=2
PAYBACK_MULTIROW,足利,20020927,6,source_rows=2
PAYBACK_MULTIROW,足利,20030303,10,source_rows=2
PAYBACK_MULTIROW,足利,20030303,9,source_rows=2
PAYBACK_MULTIROW,金沢,19980629,10,source_rows=2
PAYBACK_MULTIROW,金沢,19980809,6,source_rows=2
PAYBACK_MULTIROW,金沢,19980831,4,source_rows=2
PAYBACK_MULTIROW,金沢,19980914,6,source_rows=2
PAYBACK_MULTIROW,金沢,19981102,4,source_rows=2
PAYBACK_MULTIROW,金沢,19981103,8,source_rows=2
PAYBACK_MULTIROW,金沢,19981206,10,source_rows=2
PAYBACK_MULTIROW,金沢,19981215,7,source_rows=2
PAYBACK_MULTIROW,金沢,19981221,10,source_rows=2
PAYBACK_MULTIROW,金沢,19990105,2,source_rows=2
PAYBACK_MULTIROW,金沢,19990503,3,source_rows=2
PAYBACK_MULTIROW,金沢,19990601,8,source_rows=2
PAYBACK_MULTIROW,金沢,19990809,8,source_rows=2
PAYBACK_MULTIROW,金沢,19990822,4,source_rows=2
PAYBACK_MULTIROW,金沢,19990830,5,source_rows=2
PAYBACK_MULTIROW,金沢,19991031,7,source_rows=2
PAYBACK_MULTIROW,金沢,19991205,10,source_rows=2
PAYBACK_MULTIROW,金沢,19991206,7,source_rows=2
PAYBACK_MULTIROW,金沢,20000423,4,source_rows=2
PAYBACK_MULTIROW,金沢,20000504,4,source_rows=2
PAYBACK_MULTIROW,金沢,20000504,8,source_rows=2
PAYBACK_MULTIROW,金沢,20000626,9,source_rows=2
PAYBACK_MULTIROW,金沢,20000730,3,source_rows=2
PAYBACK_MULTIROW,金沢,20000730,5,source_rows=2
PAYBACK_MULTIROW,金沢,20000904,1,source_rows=2
PAYBACK_MULTIROW,金沢,20010503,3,source_rows=2
PAYBACK_MULTIROW,金沢,20010617,10,source_rows=2
PAYBACK_MULTIROW,金沢,20010828,3,source_rows=2
PAYBACK_MULTIROW,金沢,20011013,8,source_rows=2
PAYBACK_MULTIROW,金沢,20011022,8,source_rows=2
PAYBACK_MULTIROW,金沢,20011027,1,source_rows=2
PAYBACK_MULTIROW,金沢,20011104,1,source_rows=2
PAYBACK_MULTIROW,金沢,20011110,10,source_rows=2
PAYBACK_MULTIROW,金沢,20011110,4,source_rows=2
PAYBACK_MULTIROW,金沢,20011210,2,source_rows=2
PAYBACK_MULTIROW,金沢,20011229,6,source_rows=2
PAYBACK_MULTIROW,金沢,20020106,6,source_rows=2
PAYBACK_MULTIROW,金沢,20020602,4,source_rows=2
PAYBACK_MULTIROW,金沢,20020923,8,source_rows=2
PAYBACK_MULTIROW,金沢,20020929,11,source_rows=2
PAYBACK_MULTIROW,金沢,20030525,7,source_rows=2
PAYBACK_MULTIROW,金沢,20030815,5,source_rows=2
PAYBACK_MULTIROW,金沢,20031012,1,source_rows=2
PAYBACK_MULTIROW,金沢,20031209,10,source_rows=2
PAYBACK_MULTIROW,金沢,20031221,5,source_rows=2
PAYBACK_MULTIROW,金沢,20040328,2,source_rows=2
PAYBACK_MULTIROW,金沢,20040411,3,source_rows=2
PAYBACK_MULTIROW,金沢,20040608,8,source_rows=2
PAYBACK_MULTIROW,金沢,20040808,7,source_rows=2
PAYBACK_MULTIROW,金沢,20040809,5,source_rows=2
PAYBACK_MULTIROW,金沢,20040913,5,source_rows=2
PAYBACK_MULTIROW,金沢,20040914,4,source_rows=2
PAYBACK_MULTIROW,金沢,20041011,9,source_rows=2
PAYBACK_MULTIROW,金沢,20041019,8,source_rows=2
PAYBACK_MULTIROW,金沢,20041128,8,source_rows=2
PAYBACK_MULTIROW,金沢,20041129,10,source_rows=2
PAYBACK_MULTIROW,金沢,20050411,3,source_rows=2
PAYBACK_MULTIROW,金沢,20050504,10,source_rows=2
PAYBACK_MULTIROW,金沢,20050531,1,source_rows=2
PAYBACK_MULTIROW,金沢,20050531,7,source_rows=2
PAYBACK_MULTIROW,金沢,20050619,2,source_rows=2
PAYBACK_MULTIROW,金沢,20050621,10,source_rows=2
PAYBACK_MULTIROW,金沢,20050717,11,source_rows=2
PAYBACK_MULTIROW,金沢,20051031,2,source_rows=2
PAYBACK_MULTIROW,金沢,20051206,4,source_rows=2
PAYBACK_MULTIROW,金沢,20060523,8,source_rows=2
PAYBACK_MULTIROW,金沢,20070624,10,source_rows=2
PAYBACK_MULTIROW,金沢,20071105,2,source_rows=2
PAYBACK_MULTIROW,金沢,20071113,4,source_rows=2
PAYBACK_MULTIROW,金沢,20071209,1,source_rows=2
PAYBACK_MULTIROW,金沢,20080706,10,source_rows=2
PAYBACK_MULTIROW,金沢,20081202,6,source_rows=2
PAYBACK_MULTIROW,金沢,20090524,7,source_rows=2
PAYBACK_MULTIROW,金沢,20090628,8,source_rows=2
PAYBACK_MULTIROW,金沢,20090811,11,source_rows=2
PAYBACK_MULTIROW,金沢,20100601,9,source_rows=2
PAYBACK_MULTIROW,金沢,20100608,1,source_rows=2
PAYBACK_MULTIROW,金沢,20100914,1,source_rows=2
PAYBACK_MULTIROW,金沢,20101219,1,source_rows=2
PAYBACK_MULTIROW,金沢,20110403,6,source_rows=2
PAYBACK_MULTIROW,金沢,20110621,1,source_rows=2
PAYBACK_MULTIROW,金沢,20110703,4,source_rows=2
PAYBACK_MULTIROW,金沢,20111213,11,source_rows=2
PAYBACK_MULTIROW,金沢,20111227,10,source_rows=2
PAYBACK_MULTIROW,金沢,20120329,4,source_rows=2
PAYBACK_MULTIROW,金沢,20120902,2,source_rows=2
PAYBACK_MULTIROW,金沢,20130512,7,source_rows=2
PAYBACK_MULTIROW,金沢,20130709,5,source_rows=2
PAYBACK_MULTIROW,金沢,20131008,11,source_rows=2
PAYBACK_MULTIROW,金沢,20131124,6,source_rows=2
PAYBACK_MULTIROW,金沢,20131224,4,source_rows=2
PAYBACK_MULTIROW,金沢,20140511,4,source_rows=2
PAYBACK_MULTIROW,金沢,20140708,4,source_rows=2
PAYBACK_MULTIROW,金沢,20141118,3,source_rows=2
PAYBACK_MULTIROW,金沢,20141215,4,source_rows=2
PAYBACK_MULTIROW,金沢,20150407,2,source_rows=2
PAYBACK_MULTIROW,金沢,20150607,9,source_rows=2
PAYBACK_MULTIROW,金沢,20150621,1,source_rows=2
PAYBACK_MULTIROW,金沢,20160503,9,source_rows=2
PAYBACK_MULTIROW,金沢,20160710,5,source_rows=2
PAYBACK_MULTIROW,金沢,20160802,4,source_rows=2
PAYBACK_MULTIROW,金沢,20160816,7,source_rows=2
PAYBACK_MULTIROW,金沢,20161030,9,source_rows=2
PAYBACK_MULTIROW,金沢,20170423,5,source_rows=2
PAYBACK_MULTIROW,金沢,20170514,2,source_rows=2
PAYBACK_MULTIROW,金沢,20171024,3,source_rows=2
PAYBACK_MULTIROW,金沢,20171121,9,source_rows=2
PAYBACK_MULTIROW,金沢,20180429,3,source_rows=2
PAYBACK_MULTIROW,金沢,20180515,8,source_rows=2
PAYBACK_MULTIROW,金沢,20181002,12,source_rows=2
PAYBACK_MULTIROW,金沢,20181016,2,source_rows=2
PAYBACK_MULTIROW,金沢,20181209,2,source_rows=2
PAYBACK_MULTIROW,金沢,20181209,8,source_rows=2
PAYBACK_MULTIROW,金沢,20181211,11,source_rows=2
PAYBACK_MULTIROW,金沢,20190421,6,source_rows=2
PAYBACK_MULTIROW,金沢,20190623,4,source_rows=2
PAYBACK_MULTIROW,金沢,20191001,8,source_rows=2
PAYBACK_MULTIROW,金沢,20191001,9,source_rows=2
PAYBACK_MULTIROW,金沢,20191027,9,source_rows=2
PAYBACK_MULTIROW,金沢,20191224,10,source_rows=2
PAYBACK_MULTIROW,金沢,20200429,7,source_rows=2
PAYBACK_MULTIROW,金沢,20200429,9,source_rows=2
PAYBACK_MULTIROW,金沢,20200519,9,source_rows=2
PAYBACK_MULTIROW,金沢,20200524,3,source_rows=2
PAYBACK_MULTIROW,金沢,20201108,3,source_rows=2
PAYBACK_MULTIROW,金沢,20210330,10,source_rows=2
PAYBACK_MULTIROW,金沢,20210413,2,source_rows=2
PAYBACK_MULTIROW,金沢,20210601,3,source_rows=2
PAYBACK_MULTIROW,金沢,20210613,6,source_rows=2
PAYBACK_MULTIROW,金沢,20210704,6,source_rows=2
PAYBACK_MULTIROW,金沢,20210720,6,source_rows=2
PAYBACK_MULTIROW,金沢,20210727,8,source_rows=2
PAYBACK_MULTIROW,金沢,20210923,9,source_rows=2
PAYBACK_MULTIROW,金沢,20211011,5,source_rows=2
PAYBACK_MULTIROW,金沢,20211205,1,source_rows=2
PAYBACK_MULTIROW,金沢,20220314,5,source_rows=2
PAYBACK_MULTIROW,金沢,20220315,3,source_rows=2
PAYBACK_MULTIROW,金沢,20220612,2,source_rows=2
PAYBACK_MULTIROW,金沢,20220911,8,source_rows=2
PAYBACK_MULTIROW,金沢,20221221,2,source_rows=2
PAYBACK_MULTIROW,金沢,20230411,4,source_rows=2
PAYBACK_MULTIROW,金沢,20230827,9,source_rows=2
PAYBACK_MULTIROW,金沢,20231002,12,source_rows=2
PAYBACK_MULTIROW,金沢,20231218,9,source_rows=2
PAYBACK_MULTIROW,金沢,20240910,9,source_rows=2
PAYBACK_MULTIROW,金沢,20240930,10,source_rows=2
PAYBACK_MULTIROW,金沢,20241203,3,source_rows=2
PAYBACK_MULTIROW,金沢,20250422,7,source_rows=2
PAYBACK_MULTIROW,金沢,20250617,9,source_rows=2
PAYBACK_MULTIROW,金沢,20251028,5,source_rows=2
PAYBACK_MULTIROW,金沢,20251228,11,source_rows=2
PAYBACK_MULTIROW,金沢,20260328,2,source_rows=2
PAYBACK_MULTIROW,金沢,20260712,1,source_rows=2
PAYBACK_MULTIROW,門別,19980103,10,source_rows=2
PAYBACK_MULTIROW,門別,19980423,8,source_rows=2
PAYBACK_MULTIROW,門別,19981118,9,source_rows=2
PAYBACK_MULTIROW,門別,19991117,2,source_rows=2
PAYBACK_MULTIROW,門別,20001102,10,source_rows=2
PAYBACK_MULTIROW,門別,20001121,5,source_rows=2
PAYBACK_MULTIROW,門別,20011004,9,source_rows=2
PAYBACK_MULTIROW,門別,20030923,12,source_rows=2
PAYBACK_MULTIROW,門別,20041027,9,source_rows=2
PAYBACK_MULTIROW,門別,20041102,2,source_rows=2
PAYBACK_MULTIROW,門別,20090930,7,source_rows=2
PAYBACK_MULTIROW,門別,20100512,8,source_rows=2
PAYBACK_MULTIROW,門別,20100713,1,source_rows=2
PAYBACK_MULTIROW,門別,20100720,2,source_rows=2
PAYBACK_MULTIROW,門別,20100824,11,source_rows=2
PAYBACK_MULTIROW,門別,20101118,8,source_rows=2
PAYBACK_MULTIROW,門別,20110901,7,source_rows=2
PAYBACK_MULTIROW,門別,20110915,11,source_rows=2
PAYBACK_MULTIROW,門別,20111004,4,source_rows=2
PAYBACK_MULTIROW,門別,20111101,7,source_rows=2
PAYBACK_MULTIROW,門別,20111116,10,source_rows=2
PAYBACK_MULTIROW,門別,20120614,4,source_rows=2
PAYBACK_MULTIROW,門別,20120731,5,source_rows=2
PAYBACK_MULTIROW,門別,20120808,8,source_rows=2
PAYBACK_MULTIROW,門別,20120809,12,source_rows=2
PAYBACK_MULTIROW,門別,20120809,9,source_rows=2
PAYBACK_MULTIROW,門別,20121017,8,source_rows=2
PAYBACK_MULTIROW,門別,20130711,1,source_rows=2
PAYBACK_MULTIROW,門別,20130717,9,source_rows=2
PAYBACK_MULTIROW,門別,20130730,10,source_rows=2
PAYBACK_MULTIROW,門別,20130814,11,source_rows=2
PAYBACK_MULTIROW,門別,20140423,6,source_rows=2
PAYBACK_MULTIROW,門別,20140710,10,source_rows=2
PAYBACK_MULTIROW,門別,20150618,1,source_rows=2
PAYBACK_MULTIROW,門別,20150625,6,source_rows=2
PAYBACK_MULTIROW,門別,20150813,1,source_rows=2
PAYBACK_MULTIROW,門別,20161101,7,source_rows=2
PAYBACK_MULTIROW,門別,20170919,7,source_rows=2
PAYBACK_MULTIROW,門別,20171018,7,source_rows=2
PAYBACK_MULTIROW,門別,20180606,6,source_rows=2
PAYBACK_MULTIROW,門別,20190605,9,source_rows=2
PAYBACK_MULTIROW,門別,20190717,6,source_rows=2
PAYBACK_MULTIROW,門別,20190730,9,source_rows=2
PAYBACK_MULTIROW,門別,20200423,7,source_rows=2
PAYBACK_MULTIROW,門別,20200428,8,source_rows=2
PAYBACK_MULTIROW,門別,20200604,11,source_rows=2
PAYBACK_MULTIROW,門別,20200818,11,source_rows=2
PAYBACK_MULTIROW,門別,20210713,1,source_rows=2
PAYBACK_MULTIROW,門別,20211006,6,source_rows=2
PAYBACK_MULTIROW,門別,20221025,8,source_rows=2
PAYBACK_MULTIROW,門別,20230830,6,source_rows=2
PAYBACK_MULTIROW,門別,20230831,8,source_rows=2
PAYBACK_MULTIROW,門別,20240515,4,source_rows=2
PAYBACK_MULTIROW,門別,20240612,7,source_rows=2
PAYBACK_MULTIROW,門別,20251002,12,source_rows=2
PAYBACK_MULTIROW,高崎,19980423,6,source_rows=2
PAYBACK_MULTIROW,高崎,19980530,8,source_rows=2
PAYBACK_MULTIROW,高崎,19981005,7,source_rows=2
PAYBACK_MULTIROW,高崎,19981011,2,source_rows=2
PAYBACK_MULTIROW,高崎,19981215,10,source_rows=2
PAYBACK_MULTIROW,高崎,19981215,2,source_rows=2
PAYBACK_MULTIROW,高崎,19990115,2,source_rows=2
PAYBACK_MULTIROW,高崎,19990207,4,source_rows=2
PAYBACK_MULTIROW,高崎,19990413,7,source_rows=2
PAYBACK_MULTIROW,高崎,19990515,9,source_rows=2
PAYBACK_MULTIROW,高崎,19990517,10,source_rows=2
PAYBACK_MULTIROW,高崎,19991002,8,source_rows=2
PAYBACK_MULTIROW,高崎,20000103,2,source_rows=2
PAYBACK_MULTIROW,高崎,20000104,5,source_rows=2
PAYBACK_MULTIROW,高崎,20000520,10,source_rows=2
PAYBACK_MULTIROW,高崎,20010414,8,source_rows=2
PAYBACK_MULTIROW,高崎,20020114,4,source_rows=2
PAYBACK_MULTIROW,高崎,20020224,5,source_rows=2
PAYBACK_MULTIROW,高崎,20020630,8,source_rows=2
PAYBACK_MULTIROW,高崎,20020720,7,source_rows=2
PAYBACK_MULTIROW,高崎,20021101,7,source_rows=2
PAYBACK_MULTIROW,高崎,20030308,8,source_rows=2
PAYBACK_MULTIROW,高崎,20030524,4,source_rows=2
PAYBACK_MULTIROW,高崎,20031011,4,source_rows=2
PAYBACK_MULTIROW,高崎,20031129,2,source_rows=2
PAYBACK_MULTIROW,高崎,20040620,1,source_rows=2
PAYBACK_MULTIROW,高崎,20040703,4,source_rows=2
PAYBACK_MULTIROW,高崎,20040704,6,source_rows=6
PAYBACK_MULTIROW,高崎,20040911,6,source_rows=2
PAYBACK_MULTIROW,高崎,20041003,5,source_rows=2
PAYBACK_MULTIROW,高崎,20041010,11,source_rows=2
PAYBACK_MULTIROW,高崎,20041107,1,source_rows=2
PAYBACK_MULTIROW,高崎,20041127,4,source_rows=2
PAYBACK_MULTIROW,高崎,20041212,1,source_rows=2
PAYBACK_MULTIROW,高知,19980103,9,source_rows=2
PAYBACK_MULTIROW,高知,19980324,10,source_rows=2
PAYBACK_MULTIROW,高知,19980619,1,source_rows=2
PAYBACK_MULTIROW,高知,19981011,9,source_rows=2
PAYBACK_MULTIROW,高知,19981012,2,source_rows=2
PAYBACK_MULTIROW,高知,19981103,1,source_rows=2
PAYBACK_MULTIROW,高知,19990201,9,source_rows=2
PAYBACK_MULTIROW,高知,19990405,8,source_rows=2
PAYBACK_MULTIROW,高知,19990607,3,source_rows=2
PAYBACK_MULTIROW,高知,19990712,9,source_rows=2
PAYBACK_MULTIROW,高知,19990823,8,source_rows=2
PAYBACK_MULTIROW,高知,19990912,7,source_rows=2
PAYBACK_MULTIROW,高知,19991010,9,source_rows=2
PAYBACK_MULTIROW,高知,19991101,7,source_rows=2
PAYBACK_MULTIROW,高知,20000101,7,source_rows=2
PAYBACK_MULTIROW,高知,20000320,5,source_rows=2
PAYBACK_MULTIROW,高知,20000701,10,source_rows=2
PAYBACK_MULTIROW,高知,20000813,7,source_rows=2
PAYBACK_MULTIROW,高知,20010128,5,source_rows=2
PAYBACK_MULTIROW,高知,20010203,8,source_rows=2
PAYBACK_MULTIROW,高知,20010311,10,source_rows=2
PAYBACK_MULTIROW,高知,20010708,9,source_rows=2
PAYBACK_MULTIROW,高知,20011202,1,source_rows=2
PAYBACK_MULTIROW,高知,20011202,9,source_rows=2
PAYBACK_MULTIROW,高知,20020216,10,source_rows=2
PAYBACK_MULTIROW,高知,20020216,6,source_rows=2
PAYBACK_MULTIROW,高知,20020309,7,source_rows=2
PAYBACK_MULTIROW,高知,20020907,4,source_rows=2
PAYBACK_MULTIROW,高知,20020914,8,source_rows=2
PAYBACK_MULTIROW,高知,20021029,2,source_rows=2
PAYBACK_MULTIROW,高知,20030504,9,source_rows=2
PAYBACK_MULTIROW,高知,20030524,5,source_rows=2
PAYBACK_MULTIROW,高知,20040620,5,source_rows=2
PAYBACK_MULTIROW,高知,20040807,11,source_rows=2
PAYBACK_MULTIROW,高知,20041003,4,source_rows=2
PAYBACK_MULTIROW,高知,20050226,3,source_rows=2
PAYBACK_MULTIROW,高知,20050305,9,source_rows=2
PAYBACK_MULTIROW,高知,20050320,7,source_rows=2
PAYBACK_MULTIROW,高知,20050522,7,source_rows=2
PAYBACK_MULTIROW,高知,20050604,7,source_rows=2
PAYBACK_MULTIROW,高知,20050619,7,source_rows=2
PAYBACK_MULTIROW,高知,20050806,5,source_rows=2
PAYBACK_MULTIROW,高知,20050814,5,source_rows=2
PAYBACK_MULTIROW,高知,20060709,8,source_rows=2
PAYBACK_MULTIROW,高知,20060805,1,source_rows=2
PAYBACK_MULTIROW,高知,20060805,2,source_rows=2
PAYBACK_MULTIROW,高知,20060924,7,source_rows=2
PAYBACK_MULTIROW,高知,20070203,4,source_rows=2
PAYBACK_MULTIROW,高知,20070513,4,source_rows=2
PAYBACK_MULTIROW,高知,20070630,7,source_rows=2
PAYBACK_MULTIROW,高知,20071117,10,source_rows=2
PAYBACK_MULTIROW,高知,20080102,5,source_rows=2
PAYBACK_MULTIROW,高知,20080103,4,source_rows=2
PAYBACK_MULTIROW,高知,20080120,5,source_rows=2
PAYBACK_MULTIROW,高知,20081013,9,source_rows=2
PAYBACK_MULTIROW,高知,20081114,4,source_rows=2
PAYBACK_MULTIROW,高知,20090503,7,source_rows=2
PAYBACK_MULTIROW,高知,20100219,6,source_rows=2
PAYBACK_MULTIROW,高知,20100626,10,source_rows=2
PAYBACK_MULTIROW,高知,20100904,7,source_rows=2
PAYBACK_MULTIROW,高知,20101127,4,source_rows=2
PAYBACK_MULTIROW,高知,20101218,11,source_rows=2
PAYBACK_MULTIROW,高知,20101219,2,source_rows=2
PAYBACK_MULTIROW,高知,20101225,8,source_rows=2
PAYBACK_MULTIROW,高知,20110916,7,source_rows=2
PAYBACK_MULTIROW,高知,20111113,8,source_rows=2
PAYBACK_MULTIROW,高知,20111209,8,source_rows=2
PAYBACK_MULTIROW,高知,20120310,2,source_rows=2
PAYBACK_MULTIROW,高知,20120414,8,source_rows=2
PAYBACK_MULTIROW,高知,20120415,6,source_rows=2
PAYBACK_MULTIROW,高知,20120512,6,source_rows=2
PAYBACK_MULTIROW,高知,20120617,5,source_rows=2
PAYBACK_MULTIROW,高知,20120824,9,source_rows=2
PAYBACK_MULTIROW,高知,20120831,11,source_rows=2
PAYBACK_MULTIROW,高知,20120831,7,source_rows=2
PAYBACK_MULTIROW,高知,20121007,2,source_rows=2
PAYBACK_MULTIROW,高知,20121223,8,source_rows=2
PAYBACK_MULTIROW,高知,20130120,5,source_rows=2
PAYBACK_MULTIROW,高知,20130505,4,source_rows=2
PAYBACK_MULTIROW,高知,20130922,1,source_rows=2
PAYBACK_MULTIROW,高知,20131201,8,source_rows=2
PAYBACK_MULTIROW,高知,20140426,9,source_rows=2
PAYBACK_MULTIROW,高知,20140629,3,source_rows=2
PAYBACK_MULTIROW,高知,20141018,5,source_rows=2
PAYBACK_MULTIROW,高知,20141108,7,source_rows=2
PAYBACK_MULTIROW,高知,20141206,7,source_rows=2
PAYBACK_MULTIROW,高知,20141223,10,source_rows=2
PAYBACK_MULTIROW,高知,20141231,2,source_rows=2
PAYBACK_MULTIROW,高知,20150208,2,source_rows=2
PAYBACK_MULTIROW,高知,20150322,5,source_rows=2
PAYBACK_MULTIROW,高知,20150517,6,source_rows=2
PAYBACK_MULTIROW,高知,20150718,8,source_rows=2
PAYBACK_MULTIROW,高知,20150906,8,source_rows=2
PAYBACK_MULTIROW,高知,20150912,11,source_rows=2
PAYBACK_MULTIROW,高知,20151004,9,source_rows=2
PAYBACK_MULTIROW,高知,20160111,6,source_rows=2
PAYBACK_MULTIROW,高知,20160326,5,source_rows=2
PAYBACK_MULTIROW,高知,20160403,4,source_rows=2
PAYBACK_MULTIROW,高知,20160416,12,source_rows=2
PAYBACK_MULTIROW,高知,20160625,10,source_rows=2
PAYBACK_MULTIROW,高知,20170226,10,source_rows=2
PAYBACK_MULTIROW,高知,20170305,7,source_rows=2
PAYBACK_MULTIROW,高知,20170306,8,source_rows=2
PAYBACK_MULTIROW,高知,20170521,7,source_rows=2
PAYBACK_MULTIROW,高知,20170819,6,source_rows=2
PAYBACK_MULTIROW,高知,20171014,11,source_rows=2
PAYBACK_MULTIROW,高知,20171029,7,source_rows=2
PAYBACK_MULTIROW,高知,20171029,8,source_rows=2
PAYBACK_MULTIROW,高知,20181013,12,source_rows=2
PAYBACK_MULTIROW,高知,20181020,8,source_rows=2
PAYBACK_MULTIROW,高知,20181202,12,source_rows=2
PAYBACK_MULTIROW,高知,20190206,8,source_rows=2
PAYBACK_MULTIROW,高知,20190219,8,source_rows=2
PAYBACK_MULTIROW,高知,20190512,5,source_rows=2
PAYBACK_MULTIROW,高知,20190715,3,source_rows=2
PAYBACK_MULTIROW,高知,20191130,10,source_rows=2
PAYBACK_MULTIROW,高知,20200209,6,source_rows=2
